edad,genero,estado_civil,nivel_educacion,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,antiguedad_historial_meses,num_cuentas_credito,num_prestamos_activos,deuda_total,utilizacion_credito,num_pagos_atrasados_12m,dias_max_atraso,num_consultas_6m,tiene_propiedad,valor_propiedad,tiene_vehiculo,monto_solicitado,plazo_meses,proposito,ratio_deuda_ingreso,ratio_cuota_ingreso,default,credit_score
36,F,Divorciado,Universitario,7898.27,Independiente,145,83,3,4,30430.32,23.96,3,90,1,0,0.0,1,7702.73,60,Vivienda,32.11,1.63,0,776
65,F,Soltero,Universitario,5467.73,Empresario,71,49,2,0,15522.29,18.76,1,60,4,1,61303.37,1,2462.7,60,Vehiculo,23.66,0.75,0,772
30,F,Casado,Universitario,6446.72,Desempleado,0,5,4,4,28780.16,42.32,0,0,2,0,0.0,1,8243.96,48,Consumo,37.2,2.66,0,750
64,F,Soltero,Técnico,2405.71,Empleado,18,190,5,2,11698.88,6.98,1,30,2,0,0.0,1,7442.56,36,Consumo,40.52,8.59,0,822
52,M,Casado,Universitario,3219.82,Empresario,2,250,3,0,8784.51,36.85,0,0,2,1,72254.13,0,17364.07,24,Vivienda,22.74,22.47,0,801
45,M,Soltero,Universitario,2991.59,Empleado,19,71,5,5,5561.65,35.45,1,120,1,1,64680.37,1,4762.26,72,Consumo,15.49,2.21,0,777
51,F,Casado,Secundaria,5766.0,Independiente,2,135,2,2,20139.07,32.11,1,30,1,0,0.0,0,4108.92,60,Consumo,29.11,1.19,0,831
40,M,Casado,Universitario,1650.62,Empleado,30,270,3,0,6059.64,9.66,2,120,0,1,500000.0,1,4816.14,60,Educacion,30.59,4.86,0,792
59,M,Divorciado,Universitario,5950.66,Independiente,62,14,4,0,32041.72,21.33,1,60,2,1,127857.61,1,11878.22,72,Vivienda,44.87,2.77,0,805
48,M,Casado,Técnico,8492.68,Desempleado,0,39,2,2,47886.01,12.27,0,0,0,1,500000.0,1,7515.85,48,Negocio,46.99,1.84,0,789
18,M,Divorciado,Secundaria,8388.61,Independiente,62,26,5,1,18874.79,37.22,0,0,2,0,0.0,1,21110.53,60,Vivienda,18.75,4.19,0,809
44,F,Soltero,Universitario,2890.36,Independiente,69,27,3,5,6664.84,47.18,1,30,1,1,98443.72,0,23343.91,36,Vivienda,19.22,22.43,0,769
51,F,Casado,Técnico,2377.1,Empleado,6,8,3,2,7918.89,40.32,0,0,1,1,63571.37,0,6619.16,24,Consumo,27.76,11.6,0,800
35,F,Divorciado,Secundaria,9122.9,Empleado,31,2,4,1,99999.85,30.54,0,0,1,1,74132.35,1,4691.72,60,Consumo,91.35,0.86,1,609
41,M,Soltero,Posgrado,2652.19,Empleado,158,35,6,2,2825.67,12.53,3,120,0,1,53462.47,0,10948.97,24,Vivienda,8.88,17.2,0,768
30,F,Casado,Universitario,4066.01,Empleado,18,85,4,0,8654.12,60.11,0,0,6,0,0.0,0,4089.11,36,Vivienda,17.74,2.79,1,674
19,F,Soltero,Universitario,23087.98,Empleado,44,5,1,0,67944.15,36.54,0,0,1,0,0.0,1,13626.67,12,Consumo,24.52,4.92,0,797
18,M,Viudo,Secundaria,4673.69,Empleado,4,60,2,3,335.57,12.01,3,120,5,1,44653.26,1,5418.95,24,Consolidacion,0.6,4.83,0,780
18,F,Casado,Universitario,7190.98,Empleado,28,23,4,1,11790.07,8.66,0,0,3,0,0.0,1,10585.26,72,Negocio,13.66,2.04,0,796
50,M,Casado,Universitario,7732.82,Empleado,63,78,2,3,9019.85,15.84,0,0,4,1,174547.73,1,6500.26,48,Vehiculo,9.72,1.75,0,827
18,F,Divorciado,Técnico,1165.98,Empleado,20,70,2,4,12895.03,30.67,1,30,2,1,105808.38,1,9557.4,72,Vivienda,92.16,11.38,0,716
30,F,Casado,Secundaria,6526.86,Empleado,11,13,1,1,13390.79,15.83,2,60,0,1,108083.32,0,17229.43,36,Vivienda,17.1,7.33,0,771
28,M,Soltero,Universitario,34477.67,Empleado,29,12,2,2,157906.24,3.33,2,60,2,1,58130.96,0,8504.75,36,Vivienda,38.17,0.69,0,816
35,M,Soltero,Técnico,13135.88,Desempleado,0,81,3,4,38179.68,32.99,0,0,1,0,0.0,1,22642.78,36,Consolidacion,24.22,4.79,0,816
18,M,Casado,Universitario,9841.42,Independiente,53,0,1,3,21745.21,35.89,0,0,1,0,0.0,1,5201.16,60,Consolidacion,18.41,0.88,0,812
46,M,Casado,Universitario,11477.81,Empleado,17,75,3,1,25832.5,8.65,2,120,1,1,135058.7,1,1510.8,24,Consumo,18.76,0.55,0,792
20,F,Divorciado,Secundaria,11989.23,Empleado,4,98,3,3,50999.35,33.98,2,30,3,0,0.0,0,9251.41,36,Vivienda,35.45,2.14,0,839
56,M,Casado,Técnico,2230.12,Empleado,33,12,1,1,1069.23,34.56,0,0,1,1,30000.0,0,25574.83,48,Consumo,4.0,23.89,0,758
30,F,Casado,Universitario,9380.7,Empleado,1,98,1,2,18869.62,22.97,1,120,1,0,0.0,0,8639.61,72,Vivienda,16.76,1.28,1,720
38,F,Casado,Secundaria,5316.33,Empresario,59,119,5,3,11589.25,27.78,0,0,3,1,60262.44,1,25809.69,72,Consumo,18.17,6.74,0,827
40,M,Soltero,Secundaria,1548.85,Empleado,22,32,3,3,1699.95,30.86,1,30,4,0,0.0,0,3216.15,36,Consumo,9.15,5.77,0,776
43,F,Soltero,Técnico,3690.31,Empresario,2,4,3,1,10828.4,26.84,0,0,1,1,71202.4,1,4043.54,72,Vehiculo,24.45,1.52,0,763
40,M,Casado,Universitario,4828.66,Empleado,59,2,1,1,19591.06,8.28,3,30,1,0,0.0,1,4228.26,12,Consumo,33.81,7.3,0,816
33,M,Casado,Secundaria,2580.44,Empleado,27,17,2,1,6521.15,21.65,0,0,2,1,108936.73,0,8301.18,36,Consolidacion,21.06,8.94,0,847
45,F,Casado,Técnico,3608.54,Empleado,17,222,2,2,11068.39,27.53,1,60,2,0,0.0,1,25974.09,60,Vehiculo,25.56,12.0,0,796
46,M,Divorciado,Secundaria,6331.29,Empleado,17,32,1,3,9155.65,18.25,1,30,2,0,0.0,0,2735.28,72,Educacion,12.05,0.6,0,764
28,F,Casado,Técnico,6487.77,Empleado,8,49,3,4,32432.44,23.57,1,30,1,1,66249.42,1,2516.15,36,Consumo,41.66,1.08,0,807
46,F,Casado,Técnico,7318.11,Empleado,23,76,3,2,8255.16,40.04,0,0,2,0,0.0,1,12898.06,48,Consumo,9.4,3.67,0,771
57,F,Casado,Universitario,6779.89,Independiente,76,16,1,0,73867.39,22.41,1,30,4,0,0.0,1,7426.27,60,Consumo,90.79,1.83,0,826
50,F,Viudo,Secundaria,2321.74,Empleado,37,97,8,3,3906.78,24.79,1,60,3,0,0.0,1,1363.49,12,Vivienda,14.02,4.89,0,765
53,F,Soltero,Técnico,1379.1,Empleado,56,11,6,4,10805.98,13.61,1,90,3,1,308006.0,1,16429.36,60,Vivienda,65.3,19.86,1,679
42,M,Divorciado,Técnico,6203.96,Independiente,9,16,1,1,13043.63,73.61,0,0,2,0,0.0,1,5207.18,24,Consumo,17.52,3.5,0,759
25,F,Casado,Universitario,4203.05,Empleado,12,13,5,0,20381.96,41.33,1,60,2,0,0.0,1,4400.22,24,Consolidacion,40.41,4.36,0,686
27,M,Casado,Técnico,5011.95,Empleado,43,0,3,2,4810.72,32.52,0,0,4,1,108854.25,0,10934.73,72,Consumo,8.0,3.03,0,811
44,M,Casado,Técnico,5249.81,Independiente,6,64,6,1,18465.14,31.91,0,0,3,0,0.0,1,30960.64,36,Vehiculo,29.31,16.38,0,780
54,M,Casado,Universitario,3314.9,Empleado,36,19,4,1,223.72,60.32,0,0,4,1,93480.49,0,11501.29,72,Vivienda,0.56,4.82,0,811
80,M,Divorciado,Universitario,6419.01,Desempleado,0,99,2,1,869.03,21.19,0,0,0,1,35218.85,1,3993.28,48,Consumo,1.13,1.3,0,820
54,F,Casado,Técnico,1500.71,Empleado,71,32,3,1,7961.57,19.72,1,60,3,0,0.0,1,10876.06,48,Negocio,44.21,15.1,0,759
22,M,Soltero,Universitario,30926.73,Empleado,91,13,5,1,31817.34,25.82,1,30,1,1,71112.09,0,4260.79,60,Consumo,8.57,0.23,0,830
28,M,Casado,Técnico,5867.4,Empleado,15,95,1,1,6988.93,33.51,1,60,1,1,116507.11,0,13926.2,36,Vivienda,9.93,6.59,1,639
74,M,Soltero,Posgrado,4667.03,Empleado,119,108,7,0,10740.42,43.67,0,0,3,0,0.0,0,25336.89,24,Consumo,19.18,22.62,0,832
36,M,Viudo,Técnico,2478.44,Empleado,7,81,1,1,11260.57,45.84,4,30,1,0,0.0,1,8641.77,60,Consumo,37.86,5.81,0,776
40,M,Soltero,Universitario,6878.74,Empleado,17,73,3,2,483.97,48.58,1,60,4,1,139361.58,0,18239.91,60,Consolidacion,0.59,4.42,0,802
25,M,Soltero,Universitario,1278.29,Empleado,109,84,1,1,2028.76,23.78,0,0,3,0,0.0,1,11103.47,36,Vehiculo,13.23,24.13,0,778
63,M,Soltero,Posgrado,4219.48,Empleado,6,28,4,2,8907.39,12.07,0,0,3,0,0.0,1,4551.42,72,Consumo,17.59,1.5,0,788
47,F,Divorciado,Universitario,18462.05,Independiente,27,47,3,1,195410.12,36.05,1,120,3,0,0.0,1,1000.0,60,Vivienda,88.2,0.09,0,760
28,M,Divorciado,Secundaria,1950.94,Independiente,14,66,4,3,15069.27,33.16,1,90,1,0,0.0,0,18336.5,72,Consumo,64.37,13.05,1,571
25,F,Soltero,Secundaria,4305.88,Empleado,0,46,3,0,5192.21,9.25,0,0,3,1,210566.69,1,14176.34,12,Consolidacion,10.05,27.44,0,774
44,M,Casado,Universitario,3599.64,Desempleado,0,95,2,0,7896.75,20.55,1,60,1,0,0.0,0,28523.1,48,Vehiculo,18.28,16.51,0,803
40,M,Casado,Secundaria,6553.39,Empresario,6,46,2,0,13596.05,79.72,0,0,1,1,67735.18,1,1000.0,60,Vehiculo,17.29,0.25,0,751
52,F,Divorciado,Universitario,6420.9,Empleado,12,9,4,1,24858.74,46.81,1,90,0,1,121687.2,0,7684.01,60,Consolidacion,32.26,1.99,1,686
48,M,Soltero,Universitario,3405.9,Empleado,64,96,4,0,3781.74,44.88,2,90,2,0,0.0,1,8812.45,36,Vivienda,9.25,7.19,0,749
36,F,Soltero,Universitario,2858.65,Empleado,36,99,2,2,24596.55,38.57,0,0,3,1,119769.22,0,16079.0,12,Consumo,71.7,46.87,1,680
31,F,Soltero,Técnico,4580.19,Empleado,13,10,1,1,3913.17,5.03,0,0,3,1,91832.58,1,6235.9,24,Negocio,7.12,5.67,0,806
37,M,Casado,Secundaria,5195.66,Desempleado,0,29,2,1,12142.04,25.68,0,0,0,1,80450.96,1,4852.52,60,Negocio,19.47,1.56,0,850
31,F,Casado,Técnico,5848.2,Empleado,29,221,1,2,23638.28,10.59,0,0,2,1,115261.22,0,24378.33,24,Educacion,33.68,17.37,0,787
38,F,Viudo,Secundaria,5036.87,Desempleado,0,27,5,2,15871.86,49.09,1,90,1,1,35825.05,1,13371.62,72,Vivienda,26.26,3.69,0,769
40,M,Casado,Universitario,13284.17,Independiente,40,7,4,1,35631.08,5.93,0,0,4,1,99079.22,0,10324.03,12,Consumo,22.35,6.48,0,832
26,F,Casado,Posgrado,4097.78,Empleado,17,11,5,1,45880.62,16.52,0,0,3,0,0.0,1,4980.92,24,Vivienda,93.3,5.06,0,765
49,F,Soltero,Universitario,21876.05,Empleado,19,91,3,1,61082.72,32.2,1,30,0,0,0.0,0,15119.37,24,Consumo,23.27,2.88,0,788
34,M,Soltero,Técnico,29844.12,Empresario,193,155,3,3,62823.55,50.25,1,60,1,1,150895.12,1,5562.76,48,Consumo,17.54,0.39,0,850
27,F,Divorciado,Técnico,2905.87,Empleado,39,48,4,2,9457.01,29.37,0,0,0,1,84348.06,1,4548.19,48,Consumo,27.12,3.26,0,788
34,M,Soltero,Universitario,8214.83,Desempleado,0,20,5,0,10303.62,17.27,1,120,3,0,0.0,1,10837.14,60,Consumo,10.45,2.2,0,784
43,M,Soltero,Técnico,6578.78,Independiente,49,247,3,2,2753.81,55.28,2,90,3,1,50321.23,0,1000.0,24,Consumo,3.49,0.63,0,757
41,M,Soltero,Universitario,7819.85,Empleado,20,2,3,0,28802.82,13.68,3,120,1,0,0.0,1,4817.05,60,Vivienda,30.69,1.03,0,713
46,M,Casado,Técnico,6215.76,Desempleado,0,136,3,0,23129.08,21.34,1,60,4,0,0.0,0,9922.79,12,Vivienda,31.01,13.3,0,784
53,M,Casado,Posgrado,2672.58,Empleado,179,11,1,3,24073.25,6.9,1,30,2,0,0.0,1,12480.65,60,Educacion,75.06,7.78,0,798
59,F,Casado,Posgrado,2472.91,Empleado,69,86,2,2,8955.65,41.13,0,0,8,1,64009.03,0,17110.52,48,Consumo,30.18,14.41,0,773
44,F,Viudo,Secundaria,3680.88,Empleado,89,12,4,1,11835.79,13.59,0,0,0,0,0.0,1,6158.8,12,Consumo,26.8,13.94,0,850
23,F,Soltero,Técnico,4045.84,Empleado,72,14,2,0,28926.14,71.41,0,0,2,1,111917.0,1,2953.0,24,Educacion,59.58,3.04,0,762
35,F,Soltero,Universitario,1205.54,Empleado,117,155,2,2,1756.02,16.17,1,120,1,0,0.0,0,5416.74,48,Consumo,12.14,9.36,0,811
24,F,Casado,Técnico,15528.15,Empresario,9,7,7,0,16415.45,15.49,0,0,2,0,0.0,0,17023.54,60,Consumo,8.81,1.83,0,775
65,M,Soltero,Secundaria,7645.33,Independiente,0,23,1,1,38804.55,18.76,0,0,4,1,261516.44,0,14319.86,48,Vivienda,42.3,3.9,0,747
69,M,Casado,Secundaria,33955.52,Independiente,85,103,3,2,112704.95,16.69,1,90,1,0,0.0,1,7857.69,60,Consumo,27.66,0.39,0,804
49,F,Divorciado,Universitario,1111.53,Independiente,37,100,0,1,522.54,13.36,1,60,3,1,58158.36,1,38076.59,12,Negocio,3.92,285.47,1,417
52,M,Casado,Técnico,10771.92,Empleado,16,5,0,0,1202.09,21.25,0,0,2,0,0.0,1,12338.3,48,Vehiculo,0.93,2.39,0,795
43,M,Soltero,Técnico,8045.04,Empleado,154,186,2,2,54188.52,28.51,3,30,1,0,0.0,1,10782.49,36,Vehiculo,56.13,3.72,0,810
45,M,Divorciado,Secundaria,2189.39,Independiente,33,88,3,4,19194.11,13.36,1,90,1,1,61234.19,0,7353.35,36,Consumo,73.06,9.33,0,701
18,M,Casado,Secundaria,6564.8,Independiente,115,97,2,1,18270.71,48.91,0,0,3,0,0.0,0,14037.34,12,Vivienda,23.19,17.82,0,815
38,F,Casado,Técnico,5650.26,Empleado,4,56,0,1,23220.79,37.47,0,0,1,0,0.0,1,4988.35,60,Consolidacion,34.25,1.47,0,694
26,M,Viudo,Técnico,8678.96,Empleado,14,40,1,2,13906.47,14.7,0,0,4,0,0.0,0,3954.95,12,Vehiculo,13.35,3.8,0,744
44,M,Casado,Universitario,3280.09,Empleado,15,88,3,1,3438.51,36.46,1,30,5,1,126895.15,0,16672.7,24,Vivienda,8.74,21.18,1,698
39,M,Casado,Técnico,2165.72,Empleado,10,253,4,1,17371.11,25.53,0,0,1,0,0.0,0,3245.88,60,Vehiculo,66.84,2.5,0,792
69,F,Soltero,Universitario,7170.96,Empleado,147,58,2,3,58828.27,14.62,1,120,0,1,125533.14,0,17184.26,48,Consumo,68.36,4.99,0,809
53,M,Soltero,Universitario,7795.92,Empleado,21,226,0,3,17911.15,20.89,1,30,3,0,0.0,1,9526.71,60,Consolidacion,19.15,2.04,0,809
44,M,Casado,Posgrado,3620.63,Empresario,52,9,4,1,13183.25,41.61,3,90,1,1,53795.81,1,11038.85,72,Consolidacion,30.34,4.23,0,742
35,F,Casado,Técnico,11316.02,Empleado,36,128,7,1,26851.32,10.06,0,0,1,0,0.0,1,11172.52,48,Consumo,19.77,2.06,0,850
65,F,Casado,Técnico,6832.21,Empleado,14,19,4,1,22731.23,55.78,0,0,3,1,285568.11,0,7907.91,36,Consumo,27.73,3.22,0,729
39,F,Casado,Secundaria,18688.21,Empleado,17,108,1,2,55212.46,57.79,0,0,2,0,0.0,0,9680.54,12,Educacion,24.62,4.32,0,771
44,M,Soltero,Posgrado,3758.29,Empresario,18,50,4,2,7526.2,71.1,1,30,3,1,83457.76,0,6637.52,12,Vehiculo,16.69,14.72,1,669
40,F,Soltero,Secundaria,2504.91,Empleado,31,64,5,2,4325.43,30.05,1,60,3,1,245047.34,0,1248.26,36,Consolidacion,14.39,1.38,0,782
33,M,Soltero,Técnico,3321.11,Desempleado,0,44,1,1,13607.61,38.73,0,0,0,1,57173.45,1,2945.77,72,Vivienda,34.14,1.23,0,825
40,F,Casado,Secundaria,1650.51,Empresario,8,16,4,0,1039.69,23.37,1,60,5,0,0.0,0,21777.44,72,Consumo,5.25,18.33,0,732
18,M,Soltero,Técnico,6523.93,Empleado,53,16,3,0,56109.18,21.67,0,0,2,1,148455.34,1,7849.25,36,Consumo,71.67,3.34,0,849
18,F,Divorciado,Secundaria,7711.45,Empleado,123,42,1,1,26134.05,42.72,0,0,4,1,54545.35,0,15254.34,24,Consumo,28.24,8.24,0,794
45,F,Casado,Secundaria,2048.3,Empleado,12,27,4,2,12234.56,40.27,0,0,2,0,0.0,1,1512.24,24,Vehiculo,49.78,3.08,0,762
63,F,Divorciado,Universitario,12826.72,Independiente,3,48,0,0,25002.54,32.09,0,0,1,0,0.0,0,11929.28,12,Educacion,16.24,7.75,0,709
45,M,Casado,Secundaria,8372.13,Empleado,10,31,5,2,13578.14,30.21,0,0,0,0,0.0,1,8258.83,48,Vivienda,13.52,2.06,0,776
29,M,Soltero,Universitario,3809.19,Empresario,127,26,2,4,7526.82,10.13,0,0,0,0,0.0,1,11536.83,36,Consumo,16.47,8.41,0,819
18,F,Soltero,Posgrado,5905.98,Independiente,143,83,2,1,7823.51,3.4,0,0,1,1,42100.3,0,4883.48,36,Vivienda,11.04,2.3,0,799
51,M,Casado,Universitario,3914.46,Empleado,18,168,2,0,24226.91,16.7,1,60,4,0,0.0,1,2593.04,24,Consumo,51.58,2.76,0,830
31,F,Casado,Técnico,2230.12,Empresario,161,2,2,3,21616.83,65.95,2,60,1,1,68626.96,1,15624.81,24,Vehiculo,80.78,29.19,0,730
49,F,Viudo,Secundaria,3414.73,Empleado,209,71,5,1,12671.05,29.86,0,0,3,0,0.0,0,7887.76,60,Consumo,30.92,3.85,0,815
45,F,Casado,Posgrado,6417.02,Independiente,60,101,2,0,48606.41,12.87,0,0,4,0,0.0,1,2406.09,24,Consumo,63.12,1.56,0,786
47,M,Soltero,Secundaria,5721.71,Independiente,115,71,4,1,11404.8,47.45,1,60,3,1,64495.52,1,4569.12,72,Consumo,16.61,1.11,0,850
40,F,Soltero,Universitario,7624.52,Empleado,24,5,2,3,34157.28,59.97,1,120,1,0,0.0,1,2923.1,60,Vehiculo,37.33,0.64,1,608
45,M,Divorciado,Técnico,6800.79,Independiente,107,9,1,1,14277.06,59.5,0,0,4,1,121634.7,1,3001.59,60,Vivienda,17.49,0.74,0,847
38,F,Casado,Técnico,5257.04,Empleado,133,37,5,1,23812.18,47.13,2,120,2,0,0.0,1,8043.41,36,Vehiculo,37.75,4.25,0,794
30,F,Soltero,Técnico,7402.89,Empresario,33,18,2,1,37318.43,28.46,1,30,1,0,0.0,1,23231.61,60,Vehiculo,42.01,5.23,0,768
25,F,Divorciado,Universitario,23164.38,Empleado,5,112,5,1,126302.79,49.53,1,30,5,1,52375.08,1,15821.16,72,Vivienda,45.44,0.95,0,799
18,F,Casado,Técnico,4026.55,Empleado,38,46,2,4,15012.46,19.17,0,0,4,1,119058.52,0,1965.01,24,Vivienda,31.07,2.03,0,764
37,M,Divorciado,Secundaria,11891.57,Independiente,32,59,2,1,13576.62,66.68,1,90,0,1,239071.66,1,5652.46,24,Vivienda,9.51,1.98,0,761
62,M,Casado,Secundaria,5005.7,Independiente,90,4,2,0,42020.97,22.49,1,120,1,1,189382.0,0,12157.66,72,Consumo,69.96,3.37,0,806
50,F,Casado,Secundaria,3949.75,Empleado,15,17,3,3,6082.24,25.56,2,120,2,1,86983.53,1,11851.44,24,Educacion,12.83,12.5,0,768
43,M,Casado,Universitario,3956.68,Empleado,18,46,2,3,6890.82,15.2,0,0,4,0,0.0,1,11863.19,36,Consolidacion,14.51,8.33,0,772
28,F,Casado,Posgrado,5141.32,Empleado,46,44,2,0,3495.78,13.66,0,0,1,1,250853.84,1,10426.22,48,Vivienda,5.67,4.22,0,850
54,M,Soltero,Técnico,1052.97,Empleado,63,123,0,1,871.56,25.32,1,60,1,1,95563.88,1,34506.24,24,Vivienda,6.9,136.54,1,486
38,F,Divorciado,Técnico,2565.56,Empleado,0,193,4,2,6737.16,37.59,1,60,3,0,0.0,1,21138.17,48,Vehiculo,21.88,17.17,0,783
63,F,Viudo,Técnico,16230.62,Empresario,16,22,5,1,152437.16,17.16,0,0,4,0,0.0,1,11600.76,24,Vehiculo,78.27,2.98,0,727
25,M,Soltero,Universitario,2554.18,Empleado,22,21,1,2,3114.43,40.4,0,0,2,0,0.0,0,6896.96,72,Educacion,10.16,3.75,0,711
28,F,Divorciado,Universitario,12574.29,Empleado,0,117,2,1,60685.41,43.62,0,0,3,0,0.0,0,27620.57,36,Consumo,40.22,6.1,0,765
27,M,Viudo,Secundaria,6983.02,Independiente,91,3,3,4,26915.5,56.69,1,90,3,1,71351.06,1,4240.06,24,Consolidacion,32.12,2.53,0,803
18,F,Soltero,Técnico,2788.88,Empleado,41,1,4,3,9670.62,26.34,0,0,1,0,0.0,1,6327.15,36,Consumo,28.9,6.3,0,770
25,F,Soltero,Secundaria,3564.48,Desempleado,0,49,2,2,24110.77,6.75,1,60,0,1,188821.13,0,8200.25,48,Vivienda,56.37,4.79,0,795
41,F,Casado,Universitario,1034.6,Independiente,4,3,2,3,3383.77,32.35,0,0,3,1,75138.73,0,3448.86,36,Educacion,27.26,9.26,0,758
29,M,Casado,Técnico,46119.69,Empleado,67,39,5,1,86706.94,9.87,1,60,2,0,0.0,1,23287.63,12,Vivienda,15.67,4.21,0,788
18,M,Viudo,Técnico,2574.46,Empresario,210,61,1,2,3745.25,22.84,0,0,3,1,217950.28,0,2482.3,72,Consumo,12.12,1.34,0,850
56,F,Soltero,Posgrado,16084.48,Empleado,10,5,3,1,55951.16,21.01,1,30,2,1,220667.34,1,11303.11,12,Consumo,28.99,5.86,0,714
18,M,Casado,Universitario,4129.73,Empleado,23,124,5,1,20397.96,37.84,2,60,3,0,0.0,1,5811.14,24,Vivienda,41.16,5.86,0,786
48,M,Casado,Técnico,1606.18,Empresario,42,54,2,1,3387.68,9.12,2,30,1,0,0.0,0,4779.97,48,Consolidacion,17.58,6.2,0,810
40,M,Casado,Técnico,37783.0,Empleado,22,39,3,0,372872.23,38.49,1,60,4,0,0.0,1,11845.77,12,Vehiculo,82.24,2.61,0,754
71,M,Soltero,Técnico,8937.46,Empleado,8,66,0,1,8235.39,3.2,0,0,1,0,0.0,0,23436.09,12,Vehiculo,7.68,21.85,0,814
54,F,Soltero,Secundaria,20243.07,Empleado,20,16,2,3,91660.35,21.56,1,90,2,1,86253.36,1,26474.33,72,Consolidacion,37.73,1.82,0,814
32,M,Soltero,Secundaria,9363.63,Empleado,13,55,5,2,98793.68,5.17,3,30,2,0,0.0,1,9095.86,36,Vehiculo,87.92,2.7,0,714
29,F,Casado,Universitario,5614.15,Empleado,68,280,4,2,52421.46,6.11,2,60,1,1,285250.71,1,2828.3,12,Educacion,77.81,4.2,0,828
62,M,Casado,Posgrado,2432.64,Independiente,13,23,4,0,4025.84,42.95,0,0,1,0,0.0,0,9625.71,12,Vivienda,13.79,32.97,0,746
18,M,Casado,Universitario,3064.34,Empleado,61,164,3,1,13123.12,17.43,0,0,2,0,0.0,0,20644.88,36,Educacion,35.69,18.71,0,821
42,M,Divorciado,Técnico,1147.06,Empresario,17,24,4,1,7790.25,16.0,2,30,1,0,0.0,0,7240.66,12,Vivienda,56.6,52.6,1,656
38,M,Soltero,Universitario,1746.82,Empleado,74,47,2,0,5307.87,27.19,0,0,1,0,0.0,0,12451.22,60,Educacion,25.32,11.88,0,744
34,M,Casado,Universitario,5784.02,Empleado,31,56,6,3,21559.02,48.67,0,0,2,0,0.0,1,7778.9,72,Vehiculo,31.06,1.87,0,701
45,F,Casado,Técnico,1031.45,Empleado,5,90,2,0,4115.86,15.55,2,120,2,0,0.0,1,12345.04,12,Consumo,33.25,99.74,1,557
42,M,Divorciado,Técnico,2045.12,Empleado,3,19,5,1,6621.97,36.21,2,120,1,0,0.0,1,15562.21,12,Consolidacion,26.98,63.41,1,459
46,F,Casado,Técnico,2654.21,Empleado,26,83,2,3,14789.69,25.26,2,120,2,1,55994.29,1,10004.6,36,Vivienda,46.43,10.47,0,788
42,F,Soltero,Posgrado,4224.55,Empleado,21,76,1,2,20191.44,23.19,0,0,5,0,0.0,1,4939.74,36,Consolidacion,39.83,3.25,0,737
46,F,Divorciado,Universitario,6012.26,Empleado,70,81,3,3,8796.69,23.87,0,0,3,0,0.0,1,5557.09,60,Vehiculo,12.19,1.54,0,797
41,F,Divorciado,Universitario,3761.85,Empleado,19,35,2,1,11154.89,32.61,0,0,1,0,0.0,1,8339.14,12,Consumo,24.71,18.47,0,723
30,F,Soltero,Secundaria,2400.18,Empleado,34,90,3,0,4842.63,31.13,0,0,3,1,117955.08,0,5921.85,12,Negocio,16.81,20.56,0,802
40,F,Divorciado,Técnico,2889.2,Empleado,60,46,1,2,504.64,44.52,0,0,1,0,0.0,1,2447.29,12,Consumo,1.46,7.06,0,850
29,F,Divorciado,Técnico,6790.24,Empleado,8,100,2,1,10444.33,17.53,1,60,3,0,0.0,0,14269.47,12,Vivienda,12.82,17.51,0,779
28,F,Casado,Técnico,1667.02,Independiente,156,139,2,3,4061.81,19.15,0,0,0,0,0.0,0,1991.75,12,Vivienda,20.3,9.96,0,829
34,M,Casado,Técnico,16615.06,Empleado,87,229,3,2,88587.0,16.91,2,60,1,0,0.0,0,3837.65,72,Consumo,44.43,0.32,0,842
38,M,Soltero,Universitario,2467.4,Empleado,11,159,4,2,5916.6,33.35,0,0,2,1,67619.72,0,9483.09,36,Consumo,19.98,10.68,0,742
40,M,Soltero,Técnico,14038.4,Empresario,29,81,1,0,10647.26,26.86,1,120,0,0,0.0,1,27140.79,36,Vehiculo,6.32,5.37,0,781
53,M,Soltero,Posgrado,980.5,Empleado,25,29,3,1,2648.17,40.45,1,120,2,0,0.0,1,3212.33,24,Vivienda,22.51,13.65,0,758
32,M,Soltero,Posgrado,4540.27,Independiente,18,34,1,2,5779.68,53.77,0,0,3,0,0.0,0,15826.95,12,Vivienda,10.61,29.05,1,672
42,F,Casado,Técnico,9606.99,Empleado,1,35,2,3,13318.66,10.59,1,90,4,0,0.0,1,4109.35,24,Educacion,11.55,1.78,0,795
41,F,Soltero,Técnico,9974.88,Empleado,7,28,3,2,40811.76,11.68,1,60,4,1,45621.16,0,17414.95,60,Consumo,34.1,2.91,0,791
30,F,Soltero,Universitario,2676.64,Empleado,12,6,2,1,5737.93,21.0,1,30,2,1,30000.0,1,7363.91,24,Consumo,17.86,11.46,0,788
41,M,Soltero,Universitario,5766.74,Empleado,14,50,0,2,20443.35,18.15,0,0,1,0,0.0,0,40491.12,48,Consumo,29.54,14.63,0,794
55,F,Casado,Secundaria,7742.0,Independiente,24,19,4,2,12481.87,23.77,1,60,4,0,0.0,1,5466.54,48,Vivienda,13.44,1.47,0,806
42,M,Soltero,Técnico,2719.7,Independiente,35,73,4,0,1690.47,38.66,0,0,2,1,63513.95,0,13099.08,72,Consumo,5.18,6.69,0,807
